customer_id,churn_probability_percent,risk_category,plan_tier,speed_mbps,monthly_cost,speed_complaints,outage_count,work_from_home_flag,fiber_availability,top_feature_attributions,comprehensive_problem_description,personalized_retention_email
C00059040,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'contract_type', 'attribution': 1.5229853391647339}
 {'feature': 'outage_count', 'attribution': 0.533947765827179}
 {'feature': 'speed_complaints', 'attribution': -0.4121673107147217}
 {'feature': 'early_termination', 'attribution': 0.36266931891441345}
 {'feature': 'tenure_years', 'attribution': -0.07716094702482224}]","Customer is experiencing significant dissatisfaction primarily driven by a restrictive 24-month contract, identified as the top churn attribution. Despite paying a premium for 1000 Mbps and having no outages, they face persistent performance issues evidenced by three speed complaints. This directly impacts their work-from-home setup and high device usage, leading to poor perceived value for the $113/month plan. As a new customer (less than a year tenure), this early frustration, coupled with the availability of fiber alternatives, contributes to their critical 99.7% churn risk. They are locked into a long contract while receiving inconsistent service, prompting them to seek alternatives.","Subject: An Important Update from TriLink Internet Services – Tailored Just for You, C00059040

Dear Valued Customer,

We're writing to you today, Customer C00059040, as a valued member of the TriLink family. As you approach your first year with us, we truly appreciate you choosing us for your internet needs, and we want to ensure your experience is nothing short of excellent.

We understand that your internet connection is vital for your daily life, especially as you work from home and support your family of three. With 14 devices connected and an average usage of 557 GB per month, we know how crucial a reliable and high-performing connection is for your professional productivity and household needs.

We've noted your recent feedback – specifically, the three speed complaints – and we sincerely apologize for any frustration or disruption these performance issues have caused. It's clear that while you're on our Premium_Gig plan, paying $113 each month, you're not consistently experiencing the premium, reliable service you deserve, particularly with your critical need for seamless connectivity for work. We want to change that.

That's why we’ve carefully analyzed your unique situation and designed a special, personalized solution specifically for your household, focusing on stability, reliability, and true value that directly addresses your concerns:

**Introducing the TriLink Pro-Connect Bundle – Engineered for Your Needs:**

We recommend transitioning to our **Standard_100 plan** for just $69/month. This plan is engineered to provide a more consistent and stable connection, offering the equivalent of 4x the *reliable* bandwidth for seamless video conferencing. This ensures your professional calls are always crystal clear and uninterrupted, truly supporting your work-from-home activities.

To further enhance your home-based professional presence and give you complete peace of mind as a homeowner, we're bundling this with our **Home Security Monitoring system**, including a smart doorbell, for an additional $45/month. This adds an extra layer of convenience and security, perfect for managing deliveries and visitors during your workday.

**Special Offer for Your Continued Trust:**
As a gesture of our commitment to your satisfaction, for the first two months, we're offering this entire bundle at a **50% discount** – that's just $57/month for both services! We want you to experience the difference firsthand with exceptional value. After this promotional period, your combined monthly cost will be $114.

We're confident this tailored approach will resolve your current speed concerns by providing a more stable and effective connection for your diverse needs, ensuring your professional work is never compromised. With fiber already available at your location, our team can optimize your new setup for peak performance.

Your satisfaction is our top priority. Once you accept this exclusive offer, we’ll arrange for **priority installation within just 48 hours**. Our dedicated team will ensure a smooth transition, delivering the dependable internet experience your professional and family life deserves.

To discuss this personalized offer and schedule your priority installation, please reply to this email or call us directly at 1-800-TRILINK. We're here to ensure your TriLink experience is nothing short of excellent.

Thank you,
TriLink Internet Services"
C00043070,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'contract_type', 'attribution': 1.476499080657959}
 {'feature': 'outage_count', 'attribution': 0.5193402767181396}
 {'feature': 'speed_complaints', 'attribution': -0.4061572849750519}
 {'feature': 'early_termination', 'attribution': 0.36266931891441345}
 {'feature': 'monthly_cost', 'attribution': -0.046146247535943985}]","Customer is experiencing significant dissatisfaction, primarily driven by the inflexibility of their restrictive 12-month contract, identified as the leading churn factor. Despite subscribing to a premium 1000 Mbps plan and having high demands for critical home-based work and 17 devices, the customer has a history of three speed complaints, indicating past performance issues and unmet expectations for consistent reliability. This past unreliability, coupled with the desire for greater contractual freedom and awareness of alternative fiber options, suggests they feel locked into an inadequate or undesirable service, leading to their critical churn risk.","Dear Valued Customer,

We're reaching out to you personally today because we truly value your loyalty over the past 1.05 years as a TriLink Internet Services customer. As an established family of three, we know your internet connection isn't just a convenience – it's a vital part of your daily life, especially with your significant work-from-home needs and the 17 devices actively connected in your household.

We understand that despite subscribing to our premium 1000 Mbps plan, your experience hasn't always met your expectations for consistent reliability, as evidenced by the three speed complaints we've received from you. We recognize how crucial uninterrupted and reliable connectivity is for seamless video conferencing and managing all your family's demanding online activities. It's clear you need a service that truly supports your professional and personal life without compromise.

That's why we've carefully crafted a solution specifically for your unique situation. We recommend upgrading to our new **Standard_100 plan for just $69/month**. While it might seem like a change in speed, this plan is engineered to provide the consistent, high-quality performance you need, specifically delivering an optimized and reliable connection for crucial tasks like video conferencing, effectively giving you the stable bandwidth required for your professional needs.

To further enhance your family's peace of mind and convenience, we're also proposing to bundle this with our comprehensive **TriLink Home Security Monitoring system at $45/month**, which includes a smart doorbell for that polished professional appearance during calls. This offers a holistic solution, ensuring both your digital and physical home are protected and running smoothly.

To make this transition as easy and valuable as possible, we’re pleased to offer you the **first two months of this new bundle at 50% off**, bringing your total monthly cost for internet and security to just $57 for those initial months.

As a valued customer in an area where our fiber network is readily available, this upgrade will leverage the best of our infrastructure to ensure unparalleled stability and responsiveness for your family's busy online life. We are committed to ensuring you have the consistent, dependable service you require.

Ready to experience truly reliable connectivity and enhanced home security? We can arrange for **priority installation within 48 hours** at your convenience. Please reply to this email or call us directly at 1-800-TRILINK to discuss this personalized offer further and schedule your upgrade.

Thank you,
TriLink Internet Services"
C00003215,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,1,True,True,"[{'feature': 'contract_type', 'attribution': 1.713129997253418}
 {'feature': 'speed_complaints', 'attribution': -0.41382014751434326}
 {'feature': 'outage_count', 'attribution': 0.36583444476127625}
 {'feature': 'early_termination', 'attribution': 0.3613862097263336}
 {'feature': 'tenure_years', 'attribution': -0.07792286574840546}]","Customer is experiencing **significant dissatisfaction due to unreliable service performance**, evidenced by 3 speed complaints and 1 outage. This is particularly critical given their work-from-home status and high reliance on internet across 16 devices for a 4-member household, making consistent, high-speed performance essential.

A key pain point is the **inflexibility of their 12-month contract**, which is the strongest driver of churn risk, especially as a relatively new customer (0.29 years). They likely feel locked into a high-cost ($113/month) Premium_Gig plan that is not delivering on its promise of reliable, high-speed service, leading to a poor value perception. The availability of fiber further exacerbates their churn risk as they have clear upgrade options.","Subject: An Important Message Regarding Your TriLink Internet Service - C00003215

Dear Valued Customer,

We are writing to you today because your satisfaction is our top priority, and as a valued member of the TriLink family for the past few months, we want to ensure your internet service consistently meets your high expectations. We understand that you rely on your internet for crucial aspects of your daily life, especially given your work-from-home needs and the demands of a four-member household utilizing 16 devices.

We've noted your recent service reports, including the 3 speed complaints and 1 outage, and we sincerely apologize for any disruption or frustration this has caused. We recognize that for a professional like yourself, consistent, reliable connectivity isn't just a convenience – it's essential for your work, family, and home life, especially with your significant monthly usage of around 596 GB.

We've carefully reviewed your specific usage patterns and identified a tailored solution designed to provide the unwavering reliability and performance you require. While your current Premium_Gig 1000 Mbps plan offers high speeds, it appears to not be consistently delivering the stable experience you need.

To address this, we recommend our **Standard_100 plan**. This plan, priced at just $69/month, is specifically engineered to provide exceptional stability and the robust performance critical for seamless video conferencing and multiple device usage simultaneously. It delivers the reliable bandwidth needed to support your work, streaming, and all 16 devices without interruption, ensuring your professional calls are crystal clear and your family stays connected.

But we want to offer even more for your connected home. We're bundling this reliable internet service with our **TriLink Home Security Monitoring system for an additional $45/month**. This comprehensive system includes a smart doorbell, enhancing your home's security and providing a professional, integrated appearance for your virtual meetings, all while offering peace of mind for your household.

To make this transition as smooth as possible and demonstrate our commitment to your satisfaction, we're pleased to offer you the **first two months of this new combined package at 50% off**, providing significant savings while you experience the improved reliability and added security.

Your total reliable connectivity and security package will be $114/month after the initial discount period, delivering superior value and peace of mind compared to your current plan.

We also want to assure you that as fiber is available in your area, this new plan sets the foundation for potential future upgrades, ensuring you always have access to the latest and fastest technology should your needs evolve.

We value your business and are dedicated to making things right. Our team is ready to prioritize your installation, and we guarantee it within 48 hours of your confirmation.

To discuss this personalized solution and schedule your upgrade, please reply to this email or call us directly at your earliest convenience.

Thank you,
TriLink Internet Services"
C00036023,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'contract_type', 'attribution': 1.5439873933792114}
 {'feature': 'outage_count', 'attribution': 0.5268498659133911}
 {'feature': 'speed_complaints', 'attribution': -0.40913552045822144}
 {'feature': 'early_termination', 'attribution': 0.36266931891441345}
 {'feature': 'tenure_years', 'attribution': -0.07462900876998901}]","Customer is experiencing significant dissatisfaction rooted in a mismatch between expected premium internet performance and actual experience. Despite paying for a Premium_Gig 1000 Mbps plan, they report 3 speed complaints, indicating critical performance issues that are likely hindering their work-from-home and multi-device household (23 devices, 560 GB/month) needs. The model highlights their 12-Month contract as the strongest churn driver (1.54 attribution), suggesting a lack of long-term commitment or flexibility issues. This, combined with their short tenure (0.51 years) and available fiber upgrade options, places them at a critical 99.7% churn risk due to unmet performance expectations and contract dissatisfaction.","Dear Valued Customer,

We're writing to you today because your satisfaction is our absolute top priority at TriLink Internet Services. As a valued customer for the past six months, we genuinely appreciate your trust in us for your home's connectivity. We understand that internet is not just a utility for your family of five, but a critical tool for your work-from-home success and for keeping your 23 devices running smoothly across your owned household, handling over 560 GB of data each month.

We've noted your recent feedback, specifically the three instances where you've experienced speed complaints. While we're glad to see there have been no outages, it's clear that the performance you expect from your Premium_Gig 1000 Mbps plan hasn't been consistently delivered, especially for crucial tasks like seamless video conferencing. This isn't the experience we want for a professional like yourself, who relies on dependable connectivity every single day for important calls and work.

To directly address these concerns and transform your connectivity experience, we've tailored a specialized solution designed specifically for your unique needs. We propose optimizing your service to a robust plan engineered for maximum stability and consistent performance. This refined service guarantees a dedicated **four times the bandwidth** for seamless video conferencing, ensuring your professional calls are always clear, crisp, and uninterrupted. This approach focuses on delivering the *consistent quality* and *reliable speed* essential for your demanding work-from-home schedule and ensuring all your 23 devices operate flawlessly without bottlenecks.

This comprehensive internet service is available for $69/month. And because we understand the importance of a secure and professional home environment, we can bundle this with a state-of-the-art home security monitoring system, including a smart doorbell for a truly professional appearance during your calls, for an additional $45/month. This brings your total peace-of-mind package to $114/month.

As a token of our commitment to your complete satisfaction and to demonstrate the immediate benefits of this tailored solution, we'd like to offer you an exclusive incentive: **the first two months of this complete service package will be at an extraordinary 50% discount**, meaning you'll pay just $57 per month for the first 60 days.

We are also actively expanding our fiber network in your area, and while this immediate solution focuses on optimizing your current experience, we want you to know that ultimate fiber-optic upgrade paths will continue to become available for even greater future-proofing and capacity for your household's evolving needs.

We are confident this personalized approach will dramatically improve your daily internet experience. To get started with priority installation, ensuring your new setup is optimized and ready within 48 hours of your confirmation, please reply to this email or call us directly at 1-800-TRILINK and mention your Customer ID C00036023.

We are dedicated to providing you with the reliable, high-performance internet service you deserve.

Thank you,
TriLink Internet Services"
C00054292,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,1,True,True,"[{'feature': 'contract_type', 'attribution': 1.3404268026351929}
 {'feature': 'early_termination', 'attribution': 0.3847404420375824}
 {'feature': 'speed_complaints', 'attribution': -0.36728644371032715}
 {'feature': 'outage_count', 'attribution': 0.24487894773483276}
 {'feature': 'tenure_years', 'attribution': 0.22248391807079315}]","Customer is experiencing significant churn risk primarily due to perceived contractual inflexibility, with their 24-month contract being a major churn driver, suggesting a desire for more adaptable terms now that they are past the initial period. Despite a premium plan, their internet service is demonstrably unreliable, with multiple speed complaints and an outage directly impacting their work-from-home needs and high-usage household. This performance instability, coupled with the high monthly cost and the availability of superior fiber options, creates a strong incentive to seek a provider offering better value and consistent service, especially as the absence of an early termination fee allows for an easy exit.","Dear Valued Customer,

We are writing to you today, C00054292, as a valued member of the TriLink family for the past 2.75 years. We appreciate your loyalty and understand how essential a reliable internet connection is, especially for a busy household like yours with 5 members and approximately 20 devices actively using 656 GB of data each month.

We've noted your recent experiences, including the three speed complaints and one outage you've reported. We recognize that these interruptions can be particularly disruptive when you work from home and depend on a stable connection for seamless video conferencing and productivity. Our goal is to ensure your internet service consistently meets your needs, providing the reliability you expect and deserve.

Understanding your current situation and the importance of dependable connectivity for your work-from-home demands, we've designed a personalized solution to enhance your experience and provide even greater value.

We recommend upgrading you to our **Standard_100 plan for just $69/month**. While your current Premium_Gig plan theoretically offers higher speeds, the Standard_100 plan is engineered to provide a remarkably stable and optimized connection perfect for your work-from-home needs, especially for seamless video conferencing, ensuring you get the reliable performance you expect. This plan is designed to significantly improve your day-to-day internet reliability and reduce those frustrating speed fluctuations.

To further enhance your home environment and offer added peace of mind, we'd like to bundle this with our **Home Security monitoring system for an additional $45/month**. This comprehensive package includes a smart doorbell, adding a professional touch for your video calls and a layer of security for your family. This brings your total monthly service to $114, offering a significant upgrade in value for virtually the same cost as your current plan.

As a special thank you for your continued trust, we’re pleased to offer you the **first two months of this new bundled service at 50% off**, reducing your monthly bill to just $57 for those initial two months. We also understand the urgency of getting this right, which is why we commit to a **priority installation within 48 hours** of your confirmation, ensuring a swift and smooth transition with minimal disruption.

Looking ahead, we want you to know that our fiber infrastructure is available in your area, providing an excellent upgrade path for even faster, future-proof connectivity should your needs evolve. This new plan sets a strong foundation for exploring those options down the line.

We are confident this tailored package will not only address your connectivity pain points but also provide an exceptional level of service and value that truly supports your household's unique demands.

To accept this special offer or discuss it further, please reply to this email or call us directly at your earliest convenience.

Thank you,
TriLink Internet Services"
C00055264,96.4,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'outage_count', 'attribution': 0.7767702341079712}
 {'feature': 'tenure_years', 'attribution': 0.6579046249389648}
 {'feature': 'speed_complaints', 'attribution': -0.6140105128288269}
 {'feature': 'contract_type', 'attribution': -0.408141553401947}
 {'feature': 'early_termination', 'attribution': 0.12613186240196228}]","Customer is experiencing significant internet performance issues, evidenced by 3 speed complaints despite subscribing to a Premium_Gig plan at $113/month and working from home. This creates a clear pain point impacting productivity and value perception. Their Month-to-Month contract, while offering flexibility, provides no retention incentive, enabling easy churn if dissatisfied. The customer's nearly three-year tenure, coupled with their high 96.4% churn risk, suggests they may be seeking better deals or feeling overlooked. The availability of fiber upgrade options further indicates accessible alternatives, amplifying their critical churn likelihood.","Dear Valued Customer,

As a valued member of the TriLink family for nearly three years, we deeply appreciate your loyalty and trust in our services. We've been looking closely at your account, C00055264, and understand that reliable internet is absolutely essential for your household of three, especially with your work-from-home needs and 14 connected devices.

We've noticed you've recently experienced some speed complaints, despite your Premium_Gig plan, which we know can be incredibly frustrating when you rely on consistent connectivity for productivity and seamless video conferencing. Your family's average usage of 604 GB per month highlights just how critical a stable connection is for you.

That's why we've put together a specialized offer designed to ensure your internet performs consistently, giving you the seamless experience you deserve in your owned home. We recommend transitioning to our Standard_100 plan. While it delivers 100 Mbps, this plan is specifically engineered to resolve the inconsistencies you've faced, ensuring a reliable connection that effectively provides the 4x bandwidth for seamless video conferencing and productivity you need – a significant upgrade to your *actual experienced* performance.

To further enhance your work-from-home setup and overall peace of mind, we're bundling this with our comprehensive Home Security Monitoring system, including a smart doorbell. This not only offers added security for your family but also projects a professional appearance during your calls, perfectly complementing your professional work environment.

The total for this enhanced package, which addresses your core needs for reliability and adds significant value, would be $114/month. However, as a special thank you for your loyalty, we're offering your first two months at just $57/month.

We also want to remind you that TriLink has fiber available in your area, providing a clear upgrade path for even greater future connectivity should your needs evolve.

To make this transition as smooth as possible and ensure your immediate satisfaction, we guarantee priority installation within 48 hours of your confirmation.

We are committed to ensuring you have the best possible internet experience with TriLink.

Thank you,
TriLink Internet Services"
C00068821,99.3,CRITICAL RISK,Premium_Gig,1000,113,3,2,True,True,"[{'feature': 'contract_type', 'attribution': 1.8606727123260498}
 {'feature': 'speed_complaints', 'attribution': -0.5890801548957825}
 {'feature': 'early_termination', 'attribution': 0.4534967839717865}
 {'feature': 'outage_count', 'attribution': -0.09207424521446228}
 {'feature': 'monthly_cost', 'attribution': -0.07662150263786316}]","Customer is experiencing severe contractual inflexibility, primarily due to their 24-month contract being a top churn driver and the perceived difficulty of early termination. This trapping sensation is compounded by significant and recurring service quality issues, including 3 speed complaints and 2 outages, which are critical for their work-from-home lifestyle and family's heavy usage. Despite paying a high monthly cost of $113 for a ""Premium_Gig"" plan, the poor performance indicates a profound lack of value for money. The availability of fiber services suggests an awareness of better alternatives, intensifying their desire to switch but feeling blocked by their current binding agreement, leading to critical churn risk.","Subject: Addressing Your Internet Experience: A Special Offer from TriLink to Restore Your Peace of Mind

Dear Valued Customer,

We’re writing to you today because your satisfaction is our absolute top priority, especially for valued customers like yourself, who have been with us for nearly a year. We deeply appreciate the trust you’ve placed in TriLink Internet Services for your home connectivity.

We understand that recently, your internet experience hasn't been up to the high standards we strive for. We’ve noticed your feedback regarding service quality, including the 3 speed complaints and 2 outages you've reported. We know firsthand how disruptive this can be, especially with your work-from-home schedule and a busy household of 3 members relying on a stable connection across 7 devices, handling over 650 GB of data each month. Your internet isn't just for browsing; it's essential for your livelihood and family life.

We truly recognize that despite paying $113 a month for your Premium_Gig plan, you might not be feeling the value you deserve from your current service, and we sincerely apologize for any frustration or ""trapped"" feeling this may have caused. We are committed to making things right and ensuring you have the reliable, high-performance internet you need without feeling constrained by your current agreement.

That’s why we’ve designed a special, personalized solution specifically for your household, focusing on unwavering reliability, enhanced value, and complete peace of mind:

**Introducing the TriLink Stability Bundle – Tailored Just for You:**

1.  **Optimized Internet Performance:** We recommend upgrading you to our **Standard_100 plan**. This plan is engineered to provide the consistent, dependable bandwidth you need for critical tasks like seamless video conferencing, delivering a connection that feels 4 times more stable and responsive for your professional calls and family’s online activities. You’ll experience the reliability you deserve, day in and day out.
2.  **Enhanced Home & Professional Security:** To complement your work-from-home setup and secure your home, we're including our comprehensive **Home Security Monitoring system**. This package comes with a **smart doorbell**, not only providing added safety for your family but also projecting a professional appearance for any virtual meetings or client interactions right from your doorstep.

The total value of this new bundle would typically be $114 per month ($69 for the Standard_100 plan and $45 for the Home Security Monitoring). However, as a testament to our commitment to your satisfaction and to demonstrate the immediate value of this new package, we want to offer you an exceptional incentive:

**Enjoy your first two months of the TriLink Stability Bundle at an incredible 50% off! That means you’ll only pay $57 for each of your first two months.**

This exclusive offer ensures you get superior service and added home security at a significantly reduced cost initially, allowing you to experience the true value of this tailored solution. We are confident this upgrade will address your past concerns, providing the seamless and robust connection your family and work demands.

We are ready to activate this solution for you with **priority installation within 48 hours** of your confirmation. There will be no early termination penalties for transitioning from your current plan to this new, optimized bundle. This is our commitment to restoring your confidence and ensuring your satisfaction with TriLink.

To accept this special offer and schedule your priority installation, please reply directly to this email or call us at our dedicated customer care line at 1-800-TRILINK (available 8 AM - 8 PM EST).

We are here to support you and look forward to delivering the exceptional service you deserve.

Thank you,
TriLink Internet Services"
C00075277,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'contract_type', 'attribution': 1.3732738494873047}
 {'feature': 'outage_count', 'attribution': 0.5413667559623718}
 {'feature': 'speed_complaints', 'attribution': -0.38867655396461487}
 {'feature': 'early_termination', 'attribution': 0.36310675740242004}
 {'feature': 'monthly_cost', 'attribution': -0.044754594564437866}]","Customer is experiencing significant pain points primarily rooted in their **restrictive 24-month contract**, which is the top churn predictor, indicating a desire for greater flexibility. Despite subscribing to a premium 1000 Mbps plan, they face **persistent performance issues**, evidenced by 3 speed complaints. This critical gap between expected and actual service is a major frustration, especially given their high usage across 20 devices and work-from-home needs, where consistent, reliable speed is essential. While cost isn't a concern for this high-income household, the unfulfilled premium performance and contractual inflexibility, coupled with the availability of fiber alternatives, strongly suggest a desire for a more reliable and flexible internet solution.","Dear Valued Customer,

As a valued member of the TriLink Internet Services family for nearly a year and a half, we truly appreciate your loyalty and trust. We understand just how crucial a reliable internet connection is for your household, especially with four members and your important work-from-home commitments. With around 20 devices actively connected and monthly usage averaging 608 GB, your internet is clearly the backbone of your daily life.

We've noted your recent feedback, specifically the three instances where your speeds haven't met expectations. We recognize that experiencing performance issues, especially when you depend on consistent connectivity for video conferencing and daily tasks, can be incredibly frustrating. This is certainly not the premium experience we aim to provide with your current 1000 Mbps Premium_Gig plan.

Your insights are invaluable, and we've been working diligently to tailor a solution that not only addresses these concerns but truly elevates your internet experience to meet your unique needs for reliability and stability.

We believe an optimized approach focusing on consistent, seamless performance is what you need. That's why we're excited to propose an upgrade path to our **Standard_100 Fiber plan**. While the speed is rated at 100 Mbps, this fiber-powered connection is engineered for incredible stability and delivers more than four times the dedicated bandwidth needed for crystal-clear video conferencing, ensuring your professional calls are always seamless and reliable – a perfect fit for your work-from-home demands. This upgrade path leverages the fiber availability at your home, promising a much more consistent and reliable connection.

To further enhance your home environment and offer even more peace of mind, we suggest bundling this powerful internet connection with our comprehensive **Home Security Monitoring system**, which includes a smart doorbell for that added touch of professionalism during your video calls. This entire bundle, optimized for your needs, would be available for $114 per month.

To welcome you to this enhanced experience, we’re offering a special incentive: enjoy **50% off the total bundle price for your first two months!** We're also committed to getting you set up quickly and smoothly with **priority installation within 48 hours**.

We are confident this tailored solution will provide the reliable, high-quality connectivity you and your family deserve, ensuring a consistently smooth experience across all 20 of your devices.

Please call us at your earliest convenience at 1-800-TRILINK or reply to this email to discuss this personalized offer further or to schedule your priority installation. We're here to ensure your internet service consistently exceeds your expectations.

Thank you,
TriLink Internet Services"
C00018851,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'contract_type', 'attribution': 1.414566993713379}
 {'feature': 'outage_count', 'attribution': 0.40916866064071655}
 {'feature': 'early_termination', 'attribution': 0.38313570618629456}
 {'feature': 'speed_complaints', 'attribution': -0.37299519777297974}
 {'feature': 'contract_completed_percent', 'attribution': 0.0768786296248436}]","Customer is experiencing significant dissatisfaction primarily due to **unmet speed expectations** despite subscribing to a premium 1000 Mbps plan. They have logged **three speed complaints**, severely impacting their `Work from home` productivity and high usage across `11 devices`. This creates a critical **value perception gap**, as the high monthly cost isn't justified by the experienced performance.

Secondly, the customer exhibits strong signs of **contractual inflexibility or dissatisfaction**, indicated by high churn attribution from `contract_type` and `early_termination` features. Despite completing their initial 12-month term, there's a clear desire for a different service arrangement or to switch providers. The availability of fiber further enables their critical churn risk.","Dear Valued Customer,

We're reaching out to you today because your satisfaction is incredibly important to us, especially after being a valued member of the TriLink family for over a year and a third. We understand that your current internet experience, specifically with your Premium Gig 1000 Mbps plan, hasn't met the high expectations you rightly have. We've noted your three recent speed complaints, and we sincerely apologize for any frustration or disruption this has caused, particularly given your critical need for reliable connectivity while working from home.

We know that with 3 members in your household and 11 devices connected, you rely on a consistently strong signal for everything from seamless video conferencing to everyday browsing and entertainment. Our records show you use an impressive 613 GB per month, highlighting just how essential a dependable internet connection is for you.

To address the performance issues you've experienced and ensure you receive the true value you deserve, we've carefully reviewed your usage patterns and household needs. We believe we have a tailored solution that will provide the consistent reliability you require and enhance your overall home experience.

We recommend upgrading you to our **Standard 100 plan**. While it might sound like a change, this plan is specifically engineered to deliver exceptionally stable and reliable performance, providing four times the bandwidth consistency crucial for seamless video conferencing and all your demanding work-from-home tasks. This optimized experience will come at a more cost-effective rate of just $69 per month for the internet service.

Furthermore, to bring even more value and peace of mind to your home, we propose bundling this reliable internet service with our comprehensive **Home Security Monitoring System**. For an additional $45 per month, this includes a smart doorbell – a perfect professional touch for your virtual meetings and an added layer of security for your family and home.

To make this transition as smooth and attractive as possible, we're pleased to offer you the **first two months of this new bundled service at a 50% discount**, significantly reducing your initial investment. We also guarantee priority installation within 48 hours of your confirmation, minimizing any downtime and getting you connected to a truly reliable service as quickly as possible. This new setup leverages our robust infrastructure, including the fiber optic availability in your area, ensuring a superior and consistent connection.

We are committed to ensuring you have the best possible internet experience with TriLink. Please visit our dedicated support page at trilink.com/solutions/C00018851 or call us directly at 1-800-TRILINK to discuss this personalized offer and schedule your priority installation. We're confident this solution will provide the reliable, high-value connection your family needs and deserves.

Thank you,
TriLink Internet Services"
C00085659,99.7,CRITICAL RISK,Premium_Gig,1000,113,3,0,True,True,"[{'feature': 'contract_type', 'attribution': 1.2372260093688965}
 {'feature': 'outage_count', 'attribution': 0.39317795634269714}
 {'feature': 'early_termination', 'attribution': 0.38602355122566223}
 {'feature': 'speed_complaints', 'attribution': -0.3539275825023651}
 {'feature': 'tenure_years', 'attribution': 0.1560068428516388}]","Customer is experiencing significant dissatisfaction and poor perceived value from their internet service. Despite paying $113/month for a 1000 Mbps Premium_Gig plan, they have lodged three speed complaints, indicating a critical performance gap. This is exacerbated by their `Work from home` status and high usage across 16 devices.

Their `12_Month` contract is the leading attribution for churn, suggesting it's either expiring, uncompetitive, or contributing to a feeling of being locked into a poor-value service. Additionally, their `tenure_years` positively contribute to churn, possibly due to accumulating dissatisfaction or a lack of refreshed offers.","Dear Valued Customer,

As someone who has trusted TriLink Internet Services for 2.66 years, we understand how critical a dependable internet connection is, especially when you work from home and rely on it daily. We know you connect 16 devices and consistently use around 578 GB of data each month, indicating just how central reliable connectivity is to your household.

We’ve noticed your three recent speed complaints and truly appreciate you bringing these concerns to our attention. While we're glad you haven't experienced any outages, your feedback on connection speed is incredibly important to us, as it highlights that you might not be getting the consistent performance you truly need for your work and family's online activities.

We've identified a highly personalized solution designed specifically to address these pain points and deliver the consistent, high-quality experience you deserve. We recommend upgrading to our **Standard_100 plan**. While it may seem different from your current Premium_Gig service, this plan is engineered to provide incredibly robust and reliable connectivity, specifically ensuring 4x the effective bandwidth for seamless video conferencing – perfect for your professional calls and everyday family needs.

This tailored plan is just $69 per month. To further enhance your home environment and support your professional appearance during calls, we're bundling this with our comprehensive **home security monitoring system** for an additional $45 per month, which includes a smart doorbell for added convenience and security.

To make this transition as smooth and valuable as possible, we're offering the first two months of this new bundled service at a **50% discount**, bringing your cost down to just $57 per month for that period. We can also prioritize your installation within 48 hours to ensure minimal disruption to your work and daily life.

Given that fiber is available in your area, this upgrade path also positions you perfectly for any future enhancements, ensuring you always have access to the best technology.

We are committed to ensuring you have a reliable and high-performing internet service that truly meets the demands of your work-from-home lifestyle and busy household. Please reply to this email or call us at [Phone Number] to discuss this personalized offer or schedule your priority installation.

Thank you,
TriLink Internet Services"
